
Begin Step 0, Time: 0.02, Redshift: 49, Nf = 0134217728, Systemstep: 0, Dloga: 0

Begin Step 779, Time: 0.177684, Redshift: 4.62796, Nf = 0000004757, Systemstep: 0.000169622, Dloga: 0.000955084

Begin Step 780, Time: 0.177854, Redshift: 4.62258, Nf = 0133070844, Systemstep: 0.000169785, Dloga: 0.000955084

Begin Step 781, Time: 0.178024, Redshift: 4.61722, Nf = 0000004937, Systemstep: 0.000169947, Dloga: 0.000955084

Begin Step 782, Time: 0.178194, Redshift: 4.61185, Nf = 0000530580, Systemstep: 0.000170109, Dloga: 0.000955084

Begin Step 783, Time: 0.178364, Redshift: 4.6065, Nf = 0000005098, Systemstep: 0.000170272, Dloga: 0.000955084

Begin Step 784, Time: 0.178535, Redshift: 4.60115, Nf = 0006194430, Systemstep: 0.000170434, Dloga: 0.000955084

Begin Step 785, Time: 0.178706, Redshift: 4.5958, Nf = 0000005171, Systemstep: 0.000170597, Dloga: 0.000955084

Begin Step 786, Time: 0.178876, Redshift: 4.59046, Nf = 0000545625, Systemstep: 0.00017076, Dloga: 0.000955084

Begin Step 787, Time: 0.179047, Redshift: 4.58512, Nf = 0000005268, Systemstep: 0.000170923, Dloga: 0.000955084

Begin Step 788, Time: 0.179218, Redshift: 4.57979, Nf = 0091257931, Systemstep: 0.000171087, Dloga: 0.000955084

Begin Step 789, Time: 0.17939, Redshift: 4.57446, Nf = 0000005359, Systemstep: 0.00017125, Dloga: 0.000955084

Begin Step 790, Time: 0.179561, Redshift: 4.56914, Nf = 0000560722, Systemstep: 0.000171414, Dloga: 0.000955084

Begin Step 791, Time: 0.179733, Redshift: 4.56382, Nf = 0000005320, Systemstep: 0.000171578, Dloga: 0.000955084

Begin Step 792, Time: 0.179904, Redshift: 4.55851, Nf = 0006383887, Systemstep: 0.000171742, Dloga: 0.000955084

Begin Step 793, Time: 0.180076, Redshift: 4.55321, Nf = 0000005377, Systemstep: 0.000171906, Dloga: 0.000955084

Begin Step 794, Time: 0.180248, Redshift: 4.5479, Nf = 0000576398, Systemstep: 0.00017207, Dloga: 0.000955084

Begin Step 795, Time: 0.18042, Redshift: 4.54261, Nf = 0000005458, Systemstep: 0.000172234, Dloga: 0.000955084

Begin Step 796, Time: 0.180593, Redshift: 4.53732, Nf = 0134217728, Systemstep: 0.000172399, Dloga: 0.000955084

Begin Step 797, Time: 0.180765, Redshift: 4.53203, Nf = 0000005599, Systemstep: 0.000172564, Dloga: 0.000955084

Begin Step 798, Time: 0.180938, Redshift: 4.52675, Nf = 0000594019, Systemstep: 0.000172729, Dloga: 0.000955084

Begin Step 799, Time: 0.181111, Redshift: 4.52147, Nf = 0000005711, Systemstep: 0.000172894, Dloga: 0.000955084

Begin Step 800, Time: 0.181284, Redshift: 4.5162, Nf = 0006647895, Systemstep: 0.000173059, Dloga: 0.000955084

Begin Step 801, Time: 0.181457, Redshift: 4.51094, Nf = 0000005806, Systemstep: 0.000173224, Dloga: 0.000955084

Begin Step 802, Time: 0.181631, Redshift: 4.50568, Nf = 0000611183, Systemstep: 0.00017339, Dloga: 0.000955084

Begin Step 803, Time: 0.181804, Redshift: 4.50042, Nf = 0000005948, Systemstep: 0.000173555, Dloga: 0.000955084

Begin Step 804, Time: 0.181978, Redshift: 4.49517, Nf = 0093963711, Systemstep: 0.000173721, Dloga: 0.000955084

Begin Step 805, Time: 0.182152, Redshift: 4.48992, Nf = 0000006050, Systemstep: 0.000173887, Dloga: 0.000955084

Begin Step 806, Time: 0.182326, Redshift: 4.48468, Nf = 0000627727, Systemstep: 0.000174053, Dloga: 0.000955084

Begin Step 807, Time: 0.1825, Redshift: 4.47945, Nf = 0000006203, Systemstep: 0.00017422, Dloga: 0.000955084

Begin Step 808, Time: 0.182675, Redshift: 4.47422, Nf = 0006847090, Systemstep: 0.000174386, Dloga: 0.000955084

Begin Step 809, Time: 0.182849, Redshift: 4.46899, Nf = 0000006319, Systemstep: 0.000174553, Dloga: 0.000955084

Begin Step 810, Time: 0.183024, Redshift: 4.46377, Nf = 0000645501, Systemstep: 0.00017472, Dloga: 0.000955084

Begin Step 811, Time: 0.183199, Redshift: 4.45855, Nf = 0000006473, Systemstep: 0.000174887, Dloga: 0.000955084

Begin Step 812, Time: 0.183374, Redshift: 4.45334, Nf = 0133173381, Systemstep: 0.000175054, Dloga: 0.000955084

Begin Step 813, Time: 0.183549, Redshift: 4.44814, Nf = 0000006574, Systemstep: 0.000175221, Dloga: 0.000955084

Begin Step 814, Time: 0.183724, Redshift: 4.44294, Nf = 0000663011, Systemstep: 0.000175388, Dloga: 0.000955084

Begin Step 815, Time: 0.1839, Redshift: 4.43774, Nf = 0000006684, Systemstep: 0.000175556, Dloga: 0.000955084

Begin Step 816, Time: 0.184076, Redshift: 4.43255, Nf = 0007053790, Systemstep: 0.000175724, Dloga: 0.000955084

Begin Step 817, Time: 0.184252, Redshift: 4.42736, Nf = 0000006672, Systemstep: 0.000175892, Dloga: 0.000955084

Begin Step 818, Time: 0.184428, Redshift: 4.42218, Nf = 0000681046, Systemstep: 0.00017606, Dloga: 0.000955084

Begin Step 819, Time: 0.184604, Redshift: 4.41701, Nf = 0000006676, Systemstep: 0.000176228, Dloga: 0.000955084

Begin Step 820, Time: 0.18478, Redshift: 4.41183, Nf = 0094191528, Systemstep: 0.000176396, Dloga: 0.000955084

Begin Step 821, Time: 0.184957, Redshift: 4.40667, Nf = 0000006730, Systemstep: 0.000176565, Dloga: 0.000955084

Begin Step 822, Time: 0.185134, Redshift: 4.40151, Nf = 0000699348, Systemstep: 0.000176734, Dloga: 0.000955084

Begin Step 823, Time: 0.18531, Redshift: 4.39635, Nf = 0000006778, Systemstep: 0.000176902, Dloga: 0.000955084

Begin Step 824, Time: 0.185488, Redshift: 4.3912, Nf = 0007257899, Systemstep: 0.000177072, Dloga: 0.000955084

Begin Step 825, Time: 0.185665, Redshift: 4.38605, Nf = 0000006784, Systemstep: 0.000177241, Dloga: 0.000955084

Begin Step 826, Time: 0.185842, Redshift: 4.38091, Nf = 0000718559, Systemstep: 0.00017741, Dloga: 0.000955084

Begin Step 827, Time: 0.18602, Redshift: 4.37577, Nf = 0000006777, Systemstep: 0.00017758, Dloga: 0.000955084

Begin Step 828, Time: 0.186197, Redshift: 4.37064, Nf = 0134217728, Systemstep: 0.000177749, Dloga: 0.000955084

Begin Step 829, Time: 0.186375, Redshift: 4.36551, Nf = 0000006987, Systemstep: 0.000177919, Dloga: 0.000955084

Begin Step 830, Time: 0.186554, Redshift: 4.36039, Nf = 0000739616, Systemstep: 0.000178089, Dloga: 0.000955084

Begin Step 831, Time: 0.186732, Redshift: 4.35528, Nf = 0000007148, Systemstep: 0.000178259, Dloga: 0.000955084

Begin Step 832, Time: 0.18691, Redshift: 4.35016, Nf = 0007555801, Systemstep: 0.00017843, Dloga: 0.000955084

Begin Step 833, Time: 0.187089, Redshift: 4.34506, Nf = 0000007282, Systemstep: 0.0001786, Dloga: 0.000955084

Begin Step 834, Time: 0.187268, Redshift: 4.33995, Nf = 0000760210, Systemstep: 0.000178771, Dloga: 0.000955084

Begin Step 835, Time: 0.187447, Redshift: 4.33486, Nf = 0000007468, Systemstep: 0.000178942, Dloga: 0.000955084

Begin Step 836, Time: 0.187626, Redshift: 4.32976, Nf = 0096749669, Systemstep: 0.000179113, Dloga: 0.000955084

Begin Step 837, Time: 0.187805, Redshift: 4.32467, Nf = 0000007596, Systemstep: 0.000179284, Dloga: 0.000955084

Begin Step 838, Time: 0.187984, Redshift: 4.31959, Nf = 0000780619, Systemstep: 0.000179455, Dloga: 0.000955084

Begin Step 839, Time: 0.188164, Redshift: 4.31451, Nf = 0000007839, Systemstep: 0.000179627, Dloga: 0.000955084

Begin Step 840, Time: 0.188344, Redshift: 4.30944, Nf = 0007769471, Systemstep: 0.000179798, Dloga: 0.000955084

Begin Step 841, Time: 0.188524, Redshift: 4.30437, Nf = 0000007980, Systemstep: 0.00017997, Dloga: 0.000955084

Begin Step 842, Time: 0.188704, Redshift: 4.29931, Nf = 0000800493, Systemstep: 0.000180142, Dloga: 0.000955084

Begin Step 843, Time: 0.188884, Redshift: 4.29425, Nf = 0000008171, Systemstep: 0.000180314, Dloga: 0.000955084

Begin Step 844, Time: 0.189065, Redshift: 4.28919, Nf = 0134217728, Systemstep: 0.000180486, Dloga: 0.000955084

Begin Step 845, Time: 0.189245, Redshift: 4.28415, Nf = 0000008401, Systemstep: 0.000180659, Dloga: 0.000955084

Begin Step 846, Time: 0.189426, Redshift: 4.2791, Nf = 0000822305, Systemstep: 0.000180831, Dloga: 0.000955084

Begin Step 847, Time: 0.189607, Redshift: 4.27406, Nf = 0000008651, Systemstep: 0.000181004, Dloga: 0.000955084

Begin Step 848, Time: 0.189788, Redshift: 4.26903, Nf = 0008042234, Systemstep: 0.000181177, Dloga: 0.000955084

Begin Step 849, Time: 0.18997, Redshift: 4.264, Nf = 0000008871, Systemstep: 0.00018135, Dloga: 0.000955084

Begin Step 850, Time: 0.190151, Redshift: 4.25897, Nf = 0000845109, Systemstep: 0.000181524, Dloga: 0.000955084

Begin Step 851, Time: 0.190333, Redshift: 4.25395, Nf = 0000009025, Systemstep: 0.000181697, Dloga: 0.000955084

Begin Step 852, Time: 0.190515, Redshift: 4.24894, Nf = 0098080590, Systemstep: 0.000181871, Dloga: 0.000955084

Begin Step 853, Time: 0.190697, Redshift: 4.24393, Nf = 0000009270, Systemstep: 0.000182045, Dloga: 0.000955084

Begin Step 854, Time: 0.190879, Redshift: 4.23892, Nf = 0000866628, Systemstep: 0.000182218, Dloga: 0.000955084

Begin Step 855, Time: 0.191061, Redshift: 4.23392, Nf = 0000009450, Systemstep: 0.000182393, Dloga: 0.000955084

Begin Step 856, Time: 0.191244, Redshift: 4.22892, Nf = 0008265541, Systemstep: 0.000182567, Dloga: 0.000955084

Begin Step 857, Time: 0.191427, Redshift: 4.22393, Nf = 0000009893, Systemstep: 0.000182741, Dloga: 0.000955084

Begin Step 858, Time: 0.19161, Redshift: 4.21894, Nf = 0000889569, Systemstep: 0.000182916, Dloga: 0.000955084

Begin Step 859, Time: 0.191793, Redshift: 4.21396, Nf = 0000010140, Systemstep: 0.000183091, Dloga: 0.000955084

Begin Step 860, Time: 0.191976, Redshift: 4.20898, Nf = 0134217728, Systemstep: 0.000183266, Dloga: 0.000955084

Begin Step 861, Time: 0.192159, Redshift: 4.20401, Nf = 0000010606, Systemstep: 0.000183441, Dloga: 0.000955084

Begin Step 862, Time: 0.192343, Redshift: 4.19904, Nf = 0000913032, Systemstep: 0.000183616, Dloga: 0.000955084

Begin Step 863, Time: 0.192527, Redshift: 4.19408, Nf = 0000010918, Systemstep: 0.000183792, Dloga: 0.000955084

Begin Step 864, Time: 0.192711, Redshift: 4.18912, Nf = 0008550870, Systemstep: 0.000183967, Dloga: 0.000955084

Begin Step 865, Time: 0.192895, Redshift: 4.18417, Nf = 0000011363, Systemstep: 0.000184143, Dloga: 0.000955084

Begin Step 866, Time: 0.193079, Redshift: 4.17922, Nf = 0000936760, Systemstep: 0.000184319, Dloga: 0.000955084

Begin Step 867, Time: 0.193264, Redshift: 4.17427, Nf = 0000011748, Systemstep: 0.000184495, Dloga: 0.000955084

Begin Step 868, Time: 0.193448, Redshift: 4.16933, Nf = 0099373712, Systemstep: 0.000184671, Dloga: 0.000955084

Begin Step 869, Time: 0.193633, Redshift: 4.1644, Nf = 0000012251, Systemstep: 0.000184848, Dloga: 0.000955084

Begin Step 870, Time: 0.193818, Redshift: 4.15947, Nf = 0000960465, Systemstep: 0.000185024, Dloga: 0.000955084

Begin Step 871, Time: 0.194004, Redshift: 4.15454, Nf = 0000012511, Systemstep: 0.000185201, Dloga: 0.000955084

Begin Step 872, Time: 0.194189, Redshift: 4.14962, Nf = 0008784247, Systemstep: 0.000185378, Dloga: 0.000955084

Begin Step 873, Time: 0.194374, Redshift: 4.14471, Nf = 0000012773, Systemstep: 0.000185555, Dloga: 0.000955084

Begin Step 874, Time: 0.19456, Redshift: 4.1398, Nf = 0000985460, Systemstep: 0.000185733, Dloga: 0.000955084

Begin Step 875, Time: 0.194746, Redshift: 4.13489, Nf = 0000012935, Systemstep: 0.00018591, Dloga: 0.000955084

Begin Step 876, Time: 0.194932, Redshift: 4.12999, Nf = 0134217728, Systemstep: 0.000186088, Dloga: 0.000955084

Begin Step 877, Time: 0.195118, Redshift: 4.12509, Nf = 0000013258, Systemstep: 0.000186266, Dloga: 0.000955084

Begin Step 878, Time: 0.195305, Redshift: 4.1202, Nf = 0001010732, Systemstep: 0.000186444, Dloga: 0.000955084

Begin Step 879, Time: 0.195492, Redshift: 4.11531, Nf = 0000013597, Systemstep: 0.000186622, Dloga: 0.000955084

Begin Step 880, Time: 0.195678, Redshift: 4.11043, Nf = 0009083428, Systemstep: 0.0001868, Dloga: 0.000955084

Begin Step 881, Time: 0.195865, Redshift: 4.10555, Nf = 0000013784, Systemstep: 0.000186978, Dloga: 0.000955084

Begin Step 882, Time: 0.196052, Redshift: 4.10067, Nf = 0001036999, Systemstep: 0.000187157, Dloga: 0.000955084

Begin Step 883, Time: 0.19624, Redshift: 4.09581, Nf = 0000013928, Systemstep: 0.000187336, Dloga: 0.000955084

Begin Step 884, Time: 0.196427, Redshift: 4.09094, Nf = 0100627496, Systemstep: 0.000187515, Dloga: 0.000955084

Begin Step 885, Time: 0.196615, Redshift: 4.08608, Nf = 0000014194, Systemstep: 0.000187694, Dloga: 0.000955084

Begin Step 886, Time: 0.196803, Redshift: 4.08123, Nf = 0001061853, Systemstep: 0.000187874, Dloga: 0.000955084

Begin Step 887, Time: 0.196991, Redshift: 4.07638, Nf = 0000014459, Systemstep: 0.000188053, Dloga: 0.000955084

Begin Step 888, Time: 0.197179, Redshift: 4.07153, Nf = 0009322630, Systemstep: 0.000188233, Dloga: 0.000955084

Begin Step 889, Time: 0.197368, Redshift: 4.06669, Nf = 0000014648, Systemstep: 0.000188413, Dloga: 0.000955084

Begin Step 890, Time: 0.197556, Redshift: 4.06185, Nf = 0001088083, Systemstep: 0.000188593, Dloga: 0.000955084

Begin Step 891, Time: 0.197745, Redshift: 4.05702, Nf = 0000014950, Systemstep: 0.000188773, Dloga: 0.000955084

Begin Step 892, Time: 0.197934, Redshift: 4.05219, Nf = 0134217728, Systemstep: 0.000188953, Dloga: 0.000955084

Begin Step 893, Time: 0.198123, Redshift: 4.04737, Nf = 0000015273, Systemstep: 0.000189134, Dloga: 0.000955084

Begin Step 894, Time: 0.198312, Redshift: 4.04255, Nf = 0001115444, Systemstep: 0.000189315, Dloga: 0.000955084

Begin Step 895, Time: 0.198502, Redshift: 4.03774, Nf = 0000015667, Systemstep: 0.000189495, Dloga: 0.000955084

Begin Step 896, Time: 0.198692, Redshift: 4.03293, Nf = 0009635420, Systemstep: 0.000189676, Dloga: 0.000955084

Begin Step 897, Time: 0.198881, Redshift: 4.02812, Nf = 0000016085, Systemstep: 0.000189858, Dloga: 0.000955084

Begin Step 898, Time: 0.199071, Redshift: 4.02332, Nf = 0001142684, Systemstep: 0.000190039, Dloga: 0.000955084

Begin Step 899, Time: 0.199262, Redshift: 4.01853, Nf = 0000016599, Systemstep: 0.000190221, Dloga: 0.000955084

Begin Step 900, Time: 0.199452, Redshift: 4.01374, Nf = 0101845149, Systemstep: 0.000190402, Dloga: 0.000955084

Begin Step 901, Time: 0.199643, Redshift: 4.00895, Nf = 0000017183, Systemstep: 0.000190584, Dloga: 0.000955084

Begin Step 902, Time: 0.199833, Redshift: 4.00417, Nf = 0001170073, Systemstep: 0.000190767, Dloga: 0.000955084

Begin Step 903, Time: 0.200024, Redshift: 3.99939, Nf = 0000017713, Systemstep: 0.000190949, Dloga: 0.000955084

Begin Step 904, Time: 0.200215, Redshift: 3.99462, Nf = 0009880933, Systemstep: 0.000191131, Dloga: 0.000955084

Begin Step 905, Time: 0.200407, Redshift: 3.98985, Nf = 0000018302, Systemstep: 0.000191314, Dloga: 0.000955084

Begin Step 906, Time: 0.200598, Redshift: 3.98509, Nf = 0001196932, Systemstep: 0.000191497, Dloga: 0.000955084

Begin Step 907, Time: 0.20079, Redshift: 3.98033, Nf = 0000018695, Systemstep: 0.00019168, Dloga: 0.000955084

Begin Step 908, Time: 0.200982, Redshift: 3.97557, Nf = 0134217728, Systemstep: 0.000191863, Dloga: 0.000955084

Begin Step 909, Time: 0.201174, Redshift: 3.97082, Nf = 0000019308, Systemstep: 0.000192046, Dloga: 0.000955084

Begin Step 910, Time: 0.201366, Redshift: 3.96608, Nf = 0001226325, Systemstep: 0.00019223, Dloga: 0.000955084

Begin Step 911, Time: 0.201559, Redshift: 3.96134, Nf = 0000020056, Systemstep: 0.000192413, Dloga: 0.000955084

Begin Step 912, Time: 0.201751, Redshift: 3.9566, Nf = 0010206447, Systemstep: 0.000192597, Dloga: 0.000955084

Begin Step 913, Time: 0.201944, Redshift: 3.95187, Nf = 0000020674, Systemstep: 0.000192781, Dloga: 0.000955084

Begin Step 914, Time: 0.202137, Redshift: 3.94714, Nf = 0001255788, Systemstep: 0.000192965, Dloga: 0.000955084

Begin Step 915, Time: 0.20233, Redshift: 3.94242, Nf = 0000021154, Systemstep: 0.00019315, Dloga: 0.000955084

Begin Step 916, Time: 0.202523, Redshift: 3.9377, Nf = 0103023160, Systemstep: 0.000193334, Dloga: 0.000955084

Begin Step 917, Time: 0.202717, Redshift: 3.93299, Nf = 0000021973, Systemstep: 0.000193519, Dloga: 0.000955084

Begin Step 918, Time: 0.202911, Redshift: 3.92828, Nf = 0001284148, Systemstep: 0.000193704, Dloga: 0.000955084

Begin Step 919, Time: 0.203104, Redshift: 3.92357, Nf = 0000022731, Systemstep: 0.000193889, Dloga: 0.000955084

Begin Step 920, Time: 0.203299, Redshift: 3.91887, Nf = 0010461317, Systemstep: 0.000194074, Dloga: 0.000955084

Begin Step 921, Time: 0.203493, Redshift: 3.91418, Nf = 0000023388, Systemstep: 0.00019426, Dloga: 0.000955084

Begin Step 922, Time: 0.203687, Redshift: 3.90949, Nf = 0001313888, Systemstep: 0.000194446, Dloga: 0.000955084

Begin Step 923, Time: 0.203882, Redshift: 3.9048, Nf = 0000024092, Systemstep: 0.000194631, Dloga: 0.000955084

Begin Step 924, Time: 0.204077, Redshift: 3.90012, Nf = 0134217728, Systemstep: 0.000194817, Dloga: 0.000955084

Begin Step 925, Time: 0.204272, Redshift: 3.89544, Nf = 0000025008, Systemstep: 0.000195003, Dloga: 0.000955084

Begin Step 926, Time: 0.204467, Redshift: 3.89077, Nf = 0001345312, Systemstep: 0.00019519, Dloga: 0.000955084

Begin Step 927, Time: 0.204662, Redshift: 3.8861, Nf = 0000025707, Systemstep: 0.000195376, Dloga: 0.000955084

Begin Step 928, Time: 0.204858, Redshift: 3.88143, Nf = 0010803615, Systemstep: 0.000195563, Dloga: 0.000955084

Begin Step 929, Time: 0.205054, Redshift: 3.87677, Nf = 0000026475, Systemstep: 0.00019575, Dloga: 0.000955084

Begin Step 930, Time: 0.20525, Redshift: 3.87212, Nf = 0001376879, Systemstep: 0.000195937, Dloga: 0.000955084

Begin Step 931, Time: 0.205446, Redshift: 3.86747, Nf = 0000027091, Systemstep: 0.000196124, Dloga: 0.000955084

Begin Step 932, Time: 0.205642, Redshift: 3.86282, Nf = 0104161474, Systemstep: 0.000196312, Dloga: 0.000955084

Begin Step 933, Time: 0.205838, Redshift: 3.85818, Nf = 0000027638, Systemstep: 0.000196499, Dloga: 0.000955084

Begin Step 934, Time: 0.206035, Redshift: 3.85354, Nf = 0001407403, Systemstep: 0.000196687, Dloga: 0.000955084

Begin Step 935, Time: 0.206232, Redshift: 3.84891, Nf = 0000028206, Systemstep: 0.000196875, Dloga: 0.000955084

Begin Step 936, Time: 0.206429, Redshift: 3.84428, Nf = 0011066167, Systemstep: 0.000197063, Dloga: 0.000955084

Begin Step 937, Time: 0.206626, Redshift: 3.83965, Nf = 0000028762, Systemstep: 0.000197251, Dloga: 0.000955084

Begin Step 938, Time: 0.206824, Redshift: 3.83503, Nf = 0001439060, Systemstep: 0.00019744, Dloga: 0.000955084

Begin Step 939, Time: 0.207021, Redshift: 3.83042, Nf = 0000029551, Systemstep: 0.000197628, Dloga: 0.000955084

Begin Step 940, Time: 0.207219, Redshift: 3.82581, Nf = 0134217728, Systemstep: 0.000197817, Dloga: 0.000955084

Begin Step 941, Time: 0.207417, Redshift: 3.8212, Nf = 0000030317, Systemstep: 0.000198006, Dloga: 0.000955084

Begin Step 942, Time: 0.207615, Redshift: 3.8166, Nf = 0001472428, Systemstep: 0.000198195, Dloga: 0.000955084

Begin Step 943, Time: 0.207814, Redshift: 3.812, Nf = 0000031051, Systemstep: 0.000198385, Dloga: 0.000955084

Begin Step 944, Time: 0.208012, Redshift: 3.80741, Nf = 0011423719, Systemstep: 0.000198574, Dloga: 0.000955084

Begin Step 945, Time: 0.208211, Redshift: 3.80282, Nf = 0000031720, Systemstep: 0.000198764, Dloga: 0.000955084

Begin Step 946, Time: 0.20841, Redshift: 3.79823, Nf = 0001506834, Systemstep: 0.000198954, Dloga: 0.000955084

Begin Step 947, Time: 0.208609, Redshift: 3.79365, Nf = 0000032715, Systemstep: 0.000199144, Dloga: 0.000955084

Begin Step 948, Time: 0.208809, Redshift: 3.78908, Nf = 0105265490, Systemstep: 0.000199334, Dloga: 0.000955084

Begin Step 949, Time: 0.209008, Redshift: 3.7845, Nf = 0000033564, Systemstep: 0.000199525, Dloga: 0.000955084

Begin Step 950, Time: 0.209208, Redshift: 3.77994, Nf = 0001540244, Systemstep: 0.000199716, Dloga: 0.000955084

Begin Step 951, Time: 0.209408, Redshift: 3.77537, Nf = 0000034252, Systemstep: 0.000199906, Dloga: 0.000955084

Begin Step 952, Time: 0.209608, Redshift: 3.77081, Nf = 0011694442, Systemstep: 0.000200097, Dloga: 0.000955084

Begin Step 953, Time: 0.209808, Redshift: 3.76626, Nf = 0000034887, Systemstep: 0.000200289, Dloga: 0.000955084

Begin Step 954, Time: 0.210009, Redshift: 3.76171, Nf = 0001573881, Systemstep: 0.00020048, Dloga: 0.000955084

Begin Step 955, Time: 0.210209, Redshift: 3.75716, Nf = 0000035671, Systemstep: 0.000200672, Dloga: 0.000955084

Begin Step 956, Time: 0.21041, Redshift: 3.75262, Nf = 0134217728, Systemstep: 0.000200863, Dloga: 0.000955084

Begin Step 957, Time: 0.210611, Redshift: 3.74809, Nf = 0000036969, Systemstep: 0.000201055, Dloga: 0.000955084

Begin Step 958, Time: 0.210812, Redshift: 3.74355, Nf = 0001609953, Systemstep: 0.000201247, Dloga: 0.000955084

Begin Step 959, Time: 0.211014, Redshift: 3.73902, Nf = 0000037857, Systemstep: 0.00020144, Dloga: 0.000955084

Begin Step 960, Time: 0.211216, Redshift: 3.7345, Nf = 0012063539, Systemstep: 0.000201632, Dloga: 0.000955084

Begin Step 961, Time: 0.211417, Redshift: 3.72998, Nf = 0000038599, Systemstep: 0.000201825, Dloga: 0.000955084

Begin Step 962, Time: 0.211619, Redshift: 3.72547, Nf = 0001646173, Systemstep: 0.000202018, Dloga: 0.000955084

Begin Step 963, Time: 0.211822, Redshift: 3.72095, Nf = 0000039354, Systemstep: 0.000202211, Dloga: 0.000955084

Begin Step 964, Time: 0.212024, Redshift: 3.71645, Nf = 0106332254, Systemstep: 0.000202404, Dloga: 0.000955084

Begin Step 965, Time: 0.212227, Redshift: 3.71195, Nf = 0000039961, Systemstep: 0.000202597, Dloga: 0.000955084

Begin Step 966, Time: 0.212429, Redshift: 3.70745, Nf = 0001682645, Systemstep: 0.000202791, Dloga: 0.000955084

Begin Step 967, Time: 0.212632, Redshift: 3.70295, Nf = 0000040805, Systemstep: 0.000202985, Dloga: 0.000955084

Begin Step 968, Time: 0.212836, Redshift: 3.69846, Nf = 0012338829, Systemstep: 0.000203179, Dloga: 0.000955084

Begin Step 969, Time: 0.213039, Redshift: 3.69398, Nf = 0000041549, Systemstep: 0.000203373, Dloga: 0.000955084

Begin Step 970, Time: 0.213242, Redshift: 3.6895, Nf = 0001719351, Systemstep: 0.000203567, Dloga: 0.000955084

Begin Step 971, Time: 0.213446, Redshift: 3.68502, Nf = 0000042257, Systemstep: 0.000203762, Dloga: 0.000955084

Begin Step 972, Time: 0.21365, Redshift: 3.68055, Nf = 0134217728, Systemstep: 0.000203956, Dloga: 0.000955084

Begin Step 973, Time: 0.213854, Redshift: 3.67608, Nf = 0000042930, Systemstep: 0.000204151, Dloga: 0.000955084

Begin Step 974, Time: 0.214059, Redshift: 3.67162, Nf = 0001759658, Systemstep: 0.000204346, Dloga: 0.000955084

Begin Step 975, Time: 0.214263, Redshift: 3.66716, Nf = 0000043790, Systemstep: 0.000204542, Dloga: 0.000955084

Begin Step 976, Time: 0.214468, Redshift: 3.6627, Nf = 0012726841, Systemstep: 0.000204737, Dloga: 0.000955084

Begin Step 977, Time: 0.214673, Redshift: 3.65825, Nf = 0000044498, Systemstep: 0.000204933, Dloga: 0.000955084

Begin Step 978, Time: 0.214878, Redshift: 3.6538, Nf = 0001797923, Systemstep: 0.000205129, Dloga: 0.000955084

Begin Step 979, Time: 0.215083, Redshift: 3.64936, Nf = 0000045226, Systemstep: 0.000205325, Dloga: 0.000955084

Begin Step 980, Time: 0.215289, Redshift: 3.64492, Nf = 0107364653, Systemstep: 0.000205521, Dloga: 0.000955084

Begin Step 981, Time: 0.215495, Redshift: 3.64049, Nf = 0000045750, Systemstep: 0.000205717, Dloga: 0.000955084

Begin Step 982, Time: 0.2157, Redshift: 3.63606, Nf = 0001837410, Systemstep: 0.000205914, Dloga: 0.000955084

Begin Step 983, Time: 0.215907, Redshift: 3.63163, Nf = 0000046430, Systemstep: 0.00020611, Dloga: 0.000955084

Begin Step 984, Time: 0.216113, Redshift: 3.62721, Nf = 0013007598, Systemstep: 0.000206307, Dloga: 0.000955084

Begin Step 985, Time: 0.216319, Redshift: 3.62279, Nf = 0000047081, Systemstep: 0.000206505, Dloga: 0.000955084

Begin Step 986, Time: 0.216526, Redshift: 3.61838, Nf = 0001876482, Systemstep: 0.000206702, Dloga: 0.000955084

Begin Step 987, Time: 0.216733, Redshift: 3.61397, Nf = 0000047603, Systemstep: 0.000206899, Dloga: 0.000955084

Begin Step 988, Time: 0.21694, Redshift: 3.60957, Nf = 0134217728, Systemstep: 0.000207097, Dloga: 0.000955084

Begin Step 989, Time: 0.217147, Redshift: 3.60517, Nf = 0000048361, Systemstep: 0.000207295, Dloga: 0.000955084

Begin Step 990, Time: 0.217355, Redshift: 3.60077, Nf = 0001919986, Systemstep: 0.000207493, Dloga: 0.000955084

Begin Step 991, Time: 0.217563, Redshift: 3.59638, Nf = 0000049042, Systemstep: 0.000207691, Dloga: 0.000955084

Begin Step 992, Time: 0.21777, Redshift: 3.59199, Nf = 0013410834, Systemstep: 0.00020789, Dloga: 0.000955084

Begin Step 993, Time: 0.217979, Redshift: 3.58761, Nf = 0000049355, Systemstep: 0.000208088, Dloga: 0.000955084

Begin Step 994, Time: 0.218187, Redshift: 3.58323, Nf = 0001961024, Systemstep: 0.000208287, Dloga: 0.000955084

Begin Step 995, Time: 0.218395, Redshift: 3.57885, Nf = 0000049881, Systemstep: 0.000208486, Dloga: 0.000955084

